FULL_NAME_RO,DSG,,LAT,LONG
Hospitalet,PPLX,,41.360861,2.110014
L’Hospitalet de Llobregat,PPLX,,41.360861,2.110014
Guñolas,PPL,,41.216953,1.252713
Planas del Guardida,PLN,,41.341815,1.334475
Plana del Guardida,PLN,,41.341815,1.334475
Gornal,PPL,,41.253783,1.592647
Punta Ginestra,PT,,41.258138,1.919505
Punta la Ginesta,PT,,41.258138,1.919505
Gélida,PPL,,41.4404,1.860957
Gavá,PPL,,41.306068,2.002676
Garraf,PPL,,41.252998,1.90157
Caserío Garraf,PPL,,41.252998,1.90157
Garidells,PPL,,41.207852,1.247073
Cala de Forn,COVE,,41.235117,1.841399
Riu Foix,STM,,41.199358,1.676694
Río Foix,STM,,41.199358,1.676694
Figuerola,PPL,,41.371521,1.265454
Punta de Cala Morisca,PT,,41.241417,1.86877
Calafell,PPL,,41.187937,1.569665
Cabra del Campo,PPL,,41.396038,1.27557
Arroyo dels Bribons,STM,,41.395824,1.747537
Arroyo de los Bribones,STM,,41.395824,1.747537
Bráfim,PPL,,41.269094,1.340043
Bonastre,PPL,,41.220308,1.439364
Río Ser,STM,,42.186188,2.759743
Río Sert,STM,,42.186188,2.759743
Seriñá,PPL,,42.170022,2.747359
Selva de Mar,PPL,,42.323734,3.186045
Sant Romá de La Clusa,PPL,,42.187086,1.935103
Caserío San Romá de La Clusa,PPL,,42.187086,1.935103
Santo Tomás de Fluviá,PPL,,42.182833,3.009029
Santo Tomas,PPL,,42.182833,3.009029
Echano,PPL,,43.140469,-2.645504
Echagüen,PPL,,43.058008,-2.589137
Punta de Ea,PT,,43.390897,-2.56306
Punta de Apical,PT,,43.390897,-2.56306
Ea,PPL,,43.380193,-2.584617
Durango,PPL,,43.171235,-2.633795
Río Deva,STM,,43.300381,-2.355329
Deva,PPL,,43.295393,-2.353925
Deba,PPL,,43.295393,-2.353925
Deusto,PPLX,,43.270594,-2.936742
San Pedro de Deusto,PPLX,,43.270594,-2.936742
Derio,PPL,,43.300952,-2.87799
Curchiaga,PPL,,43.350714,-2.504496
Cotorrio,PPL,,43.312671,-3.100761
Costera,PPL,,43.104466,-3.098192
Cortézubi,PPL,,43.340945,-2.654948
Cortázar,PPL,,43.361529,-2.543395
Convento Ondo,PPL,,43.182262,-2.573732
Cirión,PPL,,43.099575,-3.137905
Puerto de Ciérvana,HBR,,43.353947,-3.079406
La Cuesta-Ciérvana,PPL,,43.347368,-3.089553
Ciérvana-Abanto,PPL,,43.347368,-3.089553
Ciérvana,PPL,,43.347368,-3.089553
Isla de Chacharramendi,ISL,,43.393863,-2.69311
Cerain,PPL,,43.013432,-2.273328
Cénita,PPL,,43.137995,-2.536282
Céniga,PPL,,43.256565,-2.55295
Cenarruza,PPL,,43.247907,-2.5621
Pla de Sant Tirs,PPL,,42.312027,1.383047
Río Perles,STM,,42.180593,1.326605
Serrat de Comas-Juntas,MT,,42.320912,1.892865
Serral de las Pedruscas,MT,,42.320912,1.892865
Serrat de las Pedruscas,MT,,42.320912,1.892865
Pedret,PPL,,42.306353,3.083047
Pedraforca,MT,,42.238758,1.706496
Las Cabanyas,PPL,,41.370923,1.688115
La Rierada,PPL,,41.436242,2.045967
Caserío La Rierada,PPL,,41.436242,2.045967
La Riera,PPL,,41.16731,1.360029
La Rápita,PPL,,41.309708,1.64743
Barrio La Rabassada,PPL,,41.431762,2.109689
La Rabassada,PPL,,41.431762,2.109689
La Rabasada,PPL,,41.431762,2.109689
La Playa,PPL,,41.187937,1.569665
La Plana Rodona,PPL,,41.318702,1.705011
Caserío La Pineda,PPL,,41.267738,1.98865
La Pineda,PPL,,41.267738,1.98865
Urbanizacion La Pineda,PPL,,41.267738,1.98865
La Palma,PPL,,41.413135,1.969094
La Nou de Gayá,PPL,,41.182762,1.374553
La Mola,PK,,41.211528,1.417381
Llacuna,PPL,,41.47145,1.532405
La Llacuna,PPL,,41.47145,1.532405
Nuarbe,PPL,,43.137329,-2.233809
Navárniz-Elejalde,PPL,,43.321734,-2.584261
Navárniz,PPL,,43.321734,-2.584261
Navardiz,PPL,,43.321734,-2.584261
Narea,PPL,,43.302712,-2.568095
Nachitua,PPL,,43.380835,-2.61367
Mutiloa,PPL,,43.022471,-2.272757
Musaurieta,PPL,,43.39994,-2.948086
Musácola,PPL,,43.070188,-2.476958
Los Mártires,PPL,,43.15628,-2.401427
Loredo,PPLX,,43.315906,-3.069998
Plaza,PPL,,43.143222,-2.962042
Plaza de Gogenuri,PPL,,43.143222,-2.962042
Llodio,PPL,,43.143222,-2.962042
Llanteno,PPL,,43.111032,-3.095428
Llantada,PPL,,43.207097,-3.130143
Llano de Zaldu,PPL,,43.177272,-3.03118
Lijárzaga,PPL,,43.236283,-3.088277
Liernia,PPL,,43.025673,-2.266501
Licona,PPL,,43.355138,-2.489113
Líbano de Arrieta,PPL,,43.341508,-2.76884
Lezama,PPL,,43.028576,-2.969538
Lexama,PPL,,43.028576,-2.969538
Lequizamón,PPL,,43.253854,-2.883119
Lekeitio,PPL,,43.364169,-2.504924
Lequeitio,PPL,,43.364169,-2.504924
Lequeilio,PPL,,43.364169,-2.504924
Algorta,PPL,,43.349342,-3.010029
Alegría,PPL,,43.052759,-2.260942
Alday,PPL,,43.270949,-2.976515
Aldape,PPL,,43.133809,-2.525041
Punta Alcolea,PT,,43.310419,-2.37102
Albóniga,PPL,,43.408706,-2.734189
Albiz,PPL,,43.260467,-2.639042
Ajurias,PPL,,43.251618,-2.658469
Punta de Aitzandi,PT,,43.302759,-2.344291
Punta Santa Catalina,PT,,43.302759,-2.344291
Punta Aiztandi,PT,,43.302759,-2.344291
Punta Aizlandi,PT,,43.302759,-2.344291
Aizpurucho,PPL,,43.147145,-2.350571
Aizpe-goicoechea,PPL,,43.021235,-2.302284
Aizarnazábal,PPL,,43.255606,-2.235688
Aizarna,PPL,,43.234379,-2.226087
Aguinaga,PPL,,43.118013,-2.323804
Agarre,PPL,,43.236711,-2.750595
Aeta,PPL,,43.076087,-2.298573
Acorda,PPL,,43.398715,-2.661347
Acorda,PPL,,43.346646,-2.608492
Abadiano Celayeta,PPL,,43.150761,-2.609705
Abadiano,PPL,,43.150761,-2.609705
Abandiano Celayeta,PPL,,43.150761,-2.609705
Basigo de Baguio,PPL,,43.418309,-2.81317
Baquio,PPL,,43.418309,-2.81317
Baguio,PPL,,43.418309,-2.81317
Riera de Navet,STM,,41.909636,1.712349
Riera de Navel,STM,,41.909636,1.712349
Navés,PPL,,41.990363,1.639863
Caserío Matamargos,PPL,,41.856068,1.610314
Matamargós,PPL,,41.856068,1.610314
Madrona,PPL,,41.967689,1.337625
Peña de Udala,PK,,43.08809,-2.510657
Udala,PPL,,43.078861,-2.516287
Ucharaín,PPL,,43.201427,-2.815716
Ubera,PPL,,43.136187,-2.460086
Manantial de Ubegui,SPNG,,43.047241,-2.800381
Triano,PPL,,43.292959,-3.067619
Totorica,PPL,,43.270093,-2.584284
Terleguiz,PPL,,43.337234,-2.643054
Poveña,PPL,,43.343999,-3.125718
Pobeña,PPL,,43.343999,-3.125718
Portugalete,PPL,,43.319379,-3.020307
Río de Plencia,STM,,43.412002,-2.949641
Río Butrón,STM,,43.412002,-2.949641
Concha de Plencia,ESTY,,43.412002,-2.949641
Ría de Plencia,ESTY,,43.412002,-2.949641
Plencia,PPL,,43.405143,-2.94689
Plaza de Otzerin-Mendi e Ibargüen,PPL,,43.09893,-2.749643
Plaza de Olzerin-Mendi e Ibarguen,PPL,,43.09893,-2.749643
Plaza,PPL,,43.09893,-2.749643
Placencia de las Armas,PPL,,43.173899,-2.411053
Plasencia,PPL,,43.173899,-2.411053
Placencia,PPL,,43.173899,-2.411053
Pedernales,PPL,,43.395076,-2.696146
Monte Pagochueta,RDGE,,43.124579,-2.297241
Osma,PPL,,43.196146,-2.552926
Ortúzar,PPL,,43.14579,-2.65264
Ortuella,PPL,,43.310387,-3.054678
Orózqueta,PPL,,43.169998,-2.666461
Tuses,PPL,,42.321379,2.016025
Tosos,PPL,,42.321379,2.016025
Tosas,PPL,,42.321379,2.016025
Tortellá,PPL,,42.23369,2.630477
Torroella,PPL,,42.175233,3.03915
Torroella de Fluviá,PPL,,42.175233,3.03915
Caserío Tonñá,PPL,,42.205782,2.979478
Toñá,PPL,,42.205782,2.979478
Ribas Altas,PPL,,42.31888,2.185546
Coll de Remoló,PASS,,42.294255,2.059886
Isla Purtaló,ISL,,42.332762,3.28576
Sierra de Puig Estela,MTS,,42.201642,2.346863
Biure,PPL,,41.491805,1.348755
Bisbal del Panadés,PPL,,41.279853,1.487991
Riera de la Bisbal,STMI,,41.183226,1.54834
Río Besós,STM,,41.420236,2.233119
Riu Besòs,STM,,41.420236,2.233119
Bellvey,PPL,,41.2404,1.576908
Bellavista,PPL,,41.261028,1.276052
Begas,PPL,,41.331905,1.922554
Begues,PPL,,41.331905,1.922554
Barriada Artigas,PPLX,,41.434546,2.219665
Barcelona,PPLA,,41.398371,2.1741
Barbará,PPL,,41.410922,1.226266
Bañeras,PPL,,41.279799,1.581446
Badalona,PPL,,41.447145,2.244789
Avinyonet,PPL,,41.361064,1.777836
Río Averno,STM,,41.425837,1.815918
Argilaga,PPL,,41.21205,1.294017
Algilaga,PPL,,41.21205,1.294017
Ardeña,PPL,,41.169505,1.343683
Ardenya,PPL,,41.169505,1.343683
Sierra de Prada,MTS,,42.264348,1.265955
Pontós,PPL,,42.186188,2.916667
Pont de Molíns,PPL,,42.315525,2.921769
Planolas,PPL,,42.31631,2.103212
La Basconia,PPL,,43.240659,-2.884379
Basconia,PPL,,43.240659,-2.884379
Basalgo,PPL,,43.14372,-2.431715
Barroeta,PPL,,43.317524,-2.641896
Barrencalle,PPL,,43.099715,-2.575326
Barinaga,PPL,,43.237139,-2.493229
Bareño,PPL,,43.382615,-2.989314
Río Mercadillo,STM,,43.348884,-3.120096
Río Barbadún,STM,,43.348884,-3.120096
Barambio,PPL,,43.049429,-2.910292
Barajuen,PPL,,43.04705,-2.558754
Barainca,PPL,,43.355424,-2.5621
Ensenada de Baquio,BAY,,43.432691,-2.806209
Aztiria,PPL,,43.030954,-2.294481
Azquizu,PPL,,43.303711,-2.229907
Azpeitia,PPL,,43.18143,-2.263527
Punta de Azcorri,PT,,43.377711,-3.029645
Azcoitia,PPL,,43.177719,-2.310181
Monte Azcoinavieta,PK,,43.155043,-2.461624
Azcoaga,PPL,,43.041516,-2.557802
Ardevol,PPL,,41.851713,1.518523
Riera Aiguadora,STM,,41.94743,1.67787
Río Aiguadora,STM,,41.94743,1.67787
Caserío Campdessens,PPL,,41.252213,1.867595
Campdessens,PPL,,41.252213,1.867595
Campdesens,PPL,,41.252213,1.867595
Caserío Cal Rubio,PPL,,41.332405,1.649572
Ca’l Rubió,PPL,,41.332405,1.649572
Lencaran,PPL,,43.030169,-2.277848
Lemorieta,PPL,,43.211244,-2.770568
Leiz-Miota,PPL,,43.149144,-2.552474
Legazpia,PPL,,43.054853,-2.333618
Ledo,PPL,,43.261457,-3.089393
Lecámaña,PPL,,43.022196,-2.995135
Lebario,PPL,,43.163908,-2.604853
Leagui,PPL,,43.349072,-2.492039
Laya,PPL,,43.258299,-3.090892
Castelladral,PPL,,41.898929,1.779978
Cardona,PPL,,41.914026,1.680977
Biosca,PPL,,41.841862,1.358886
Oro,PPL,,43.037995,-2.494846
Ormáiztegui,PPL,,43.04391,-2.255899
Ordorica,PPL,,43.27133,-2.678656
Ondárroa,PPL,,43.325088,-2.423304
Oñatz,PPL,,43.158199,-2.263813
Oñate,PPL,,43.03181,-2.40923
Oñarte,PPL,,43.299286,-2.762885
Vall de Vianya,PPL,,42.221236,2.440006
Vallcebre,PPL,,42.20347,1.818155
Valcebre,PPL,,42.20347,1.818155
Tuxent,PPL,,42.230477,1.566239
Tuixent,PPL,,42.230477,1.566239
Río de Tost,STM,,42.281352,1.359921
Cerro de la Rota,MT,,42.209774,1.886827
Ensenada de Rosas,BAY,,42.25414,3.165668
Bahía de Rosas,BAY,,42.25414,3.165668
Río Gurn,STM,,42.21474,2.485903
Riera de Riudaura,STM,,42.21474,2.485903
Riera de Ridaura,STM,,42.21474,2.485903
Ridaura,PPL,,42.188615,2.407067
Riudaura,PPL,,42.188615,2.407067
Ripoll,PPL,,42.20033,2.190467
Río Rigart,STM,,42.3053,2.167899
Ribas de Fresser,PPL,,42.309423,2.171093
Ribes,PPL,,42.309423,2.171093
Ribas de Freser,PPL,,42.309423,2.171093
Ribas,PPL,,42.309423,2.171093
Lligordá,PPL,,42.219023,2.708244
Río Llierca,STM,,42.211456,2.611171
Llers,PPL,,42.296039,2.912027
Llanás,PPL,,42.320451,2.343861
Fanos-Uresaransu,PPL,,43.42801,-2.931479
Fanos,PPL,,43.42801,-2.931479
Ezquioga,PPL,,43.081144,-2.275231
Esquerica,PPL,,43.29261,-2.748715
Esparta,PPL,,43.1303,-2.785438
Escoriaza,PPL,,43.017381,-2.52673
Mallavia,PPL,,43.1884,-2.529979
Malax,PPL,,43.284284,-2.544941
Madariaga,PPL,,43.134867,-2.789934
Cabo Machichaco,CAPE,,43.456565,-2.752426
Cabo Matxixako,CAPE,,43.456565,-2.752426
Rosas,PPL,,42.262955,3.17905
Sierra de Roda,RDGE,,42.31888,3.16838
Riumors,PPL,,42.227089,3.042647
Barranco de Víu,STM,,42.389035,0.751539
Estany del Remolá,LGN,,41.281444,2.07027
Laguna del Remolá,LGN,,41.281444,2.07027
Vistabella,PPL,,41.209797,1.265222
Arroyo de Vilovi,STM,,41.316453,1.668809
Viloví,PPL,,41.389329,1.661421
Elanchove,PPL,,43.403211,-2.639327
Eizaga,PPL,,43.19192,-2.501951
Éibar,PPL,,43.18476,-2.473804
Villa Nueva de San Andrés,PPL,,43.18476,-2.473804
La Miana,PPL,,42.181334,2.628978
La Estela,PPL,,42.282762,2.782048
Isla Encalladora,ISL,,42.322949,3.320879
Isleta Clavaguera,ISL,,42.322949,3.320879
Isla La Encalladora,ISL,,42.322949,3.320879
La Caña,PPL,,42.205996,2.497644
Collado de Juvell,PASS,,42.270736,1.598358
Coll de Juvell,PASS,,42.270736,1.598358
Castell del Areny,PPL,,42.173079,1.945527
Castellar de Nunch,PPL,,42.282191,2.016739
Castellar de Nuch,PPL,,42.282191,2.016739
Castellar de N’Hug,PPL,,42.282191,2.016739
Castellar d’En Huch,PPL,,42.282191,2.016739
Castellar de la Montaña,PPL,,42.237616,2.499786
Capsech,PPL,,42.231548,2.469127
Canyellas,PPL,,42.195146,2.881762
Cañellas,PPL,,42.195146,2.881762
Caserío Canellas,PPL,,42.195146,2.881762
Camprodón,PPL,,42.313455,2.36524
Campellas,PPL,,42.295075,2.140577
Campdevánol,PPL,,42.222307,2.167667
Punta de Cala Naus,PT,,42.271307,3.286902
Punta de Cala Nans,PT,,42.271307,3.286902
Punta de Cala Naos,PT,,42.271307,3.286902
Morro de Cala Bona,HDLD,,42.313812,3.310243
Caixás,PPL,,42.214169,2.798929
Caixáns,PPL,,42.214169,2.798929
Sierra del Cadí,MTS,,42.283547,1.727054
Cadí,MT,,42.286973,1.583404
Cadaqués,PPL,,42.289186,3.275695
Cadagués,PPL,,42.289186,3.275695
Río de Cabó,STM,,42.218006,1.331887
Cabanellas,PPL,,42.23062,2.820022
Sierra Caballera,MTS,,42.284094,2.253807
Boadella,PPL,,42.330335,2.856353
Buadella,PPL,,42.330335,2.856353
Bruguera,PPL,,42.277765,2.186188
Borrassá,PPL,,42.22302,2.92648
Iguzaga,PPL,,43.098763,-2.237329
Iguria,PPL,,43.113242,-2.528575
Igartua,PPL,,43.377729,-2.887686
Idiazábal,PPL,,43.011339,-2.233319
Ichaso,PPL,,43.071615,-2.258278
Vilanova y Geltrú,PPL,,41.222982,1.725695
Vilanova I La Geltru,PPL,,41.222982,1.725695
Villanueva y Geltrú,PPL,,41.222982,1.725695
Villafranca del Panadés,PPL,,41.346788,1.700071
Vilafranca de Panades,PPL,,41.346788,1.700071
Villarodona,PPL,,41.312327,1.359038
Vilarrodona,PPL,,41.312327,1.359038
Vilardida,PPL,,41.285903,1.363013
Viladecáns,PPL,,41.316881,2.016775
Vilabella,PPL,,41.247787,1.330192
Vespellá,PPL,,41.20414,1.360457
El Vendrell,PPL,,41.220468,1.533654
Vendrell,PPL,,41.220468,1.533654
Santas Creus,PPL,,41.346306,1.363598
Santa Perpetua,PPL,,41.461956,1.392879
Santa Oliva,PPL,,41.253569,1.550857
Barrio de Santa María de Moncada,PPL,,41.482372,2.165668
Santa María de Moncada,PPL,,41.482372,2.165668
Santa Fe del Panadés,PPL,,41.384546,1.721022
Santa Coloma,PPL,,41.367363,2.014258
Santa Colomba de Cervelló,PPL,,41.367363,2.014258
Santa Coloma de Cervelló,PPL,,41.367363,2.014258
Playa de San Salvador,BCH,,41.183261,1.546292
Platja de Sant Salvador,BCH,,41.183261,1.546292
San Saturnino de Noya,PPL,,41.425447,1.784903
Sant Sadurni de Noia,PPL,,41.425447,1.784903
San Sadurní de Noya,PPL,,41.425447,1.784903
San Sadurni,PPL,,41.425447,1.784903
San Quintín de Mediona,PPL,,41.463268,1.662777
San Pedro Martir,MT,,41.393629,2.097216
Sant Pere de Ruidebitlles,PPL,,41.45356,1.703618
Sant Pere de Riudebitlles,PPL,,41.45356,1.703618
San Pedro de Riudevitlles,PPL,,41.45356,1.703618
Sant Pere de Ribes,PPL,,41.26126,1.772075
San Pedro de Ribas,PPL,,41.26126,1.772075
San Martín de Sarroca,PPL,,41.385421,1.610778
San Martín Sarroca,PPL,,41.385421,1.610778
Barranco de San Magin,STM,,41.477229,1.390684
San Lorenzo de Hortóns,PPL,,41.466667,1.825052
Abra de Bilbao,BAY,,43.355263,-3.044318
Bilbao Bay,BAY,,43.355263,-3.044318
Concha de Bilbao,BAY,,43.355263,-3.044318
Besanguiz,PPL,,43.284379,-2.706565
Berrojas,PPL,,43.263432,-2.659991
Serrateix,PPL,,41.947644,1.780763
Sant Climéns,PPL,,41.951214,1.417952
Sanahuja,PPL,,41.877408,1.313384
Sierra del Pubill,RDGE,,41.94404,1.261775
Peracamps,PPL,,41.913781,1.443183
Beuda,PPL,,42.238615,2.708886
Besalú,PPL,,42.199857,2.698501
Batet,PPL,,42.326337,2.166667
Caserío Batet,PPL,,42.326337,2.166667
Uzarraga,PPL,,43.106296,-2.391817
Ustara,PPL,,43.190988,-2.950658
Usparicha,PPL,,43.269094,-2.689613
Usánsolo,PPL,,43.221663,-2.815668
Urrutia,PPL,,43.335688,-2.506066
Urriola,PPL,,43.285807,-2.563242
Urrestilla,PPL,,43.157707,-2.244561
Urresti,PPL,,43.363432,-2.919046
Urréjola,PPL,,43.083094,-2.935546
Urréjola,PPL,,43.014003,-2.445718
Urquizuarán,PPL,,43.120188,-2.530383
Urquizu,PPL,,43.184284,-2.773042
Urquizaur,PPL,,43.425302,-2.813456
Urquiola,PPL,,43.099715,-2.643704
Río Urola,STM,,43.30295,-2.248478
Urízar de Lemóniz,PPL,,43.412885,-2.902284
Urízar de Leoniz,PPL,,43.412885,-2.902284
Uribarri,PPL,,43.039803,-2.575245
Urivarri,PPL,,43.039803,-2.575245
Goronaeta,PPL,,43.018095,-2.477705
Gorocica,PPL,,43.313527,-2.639708
Gorocica,PPL,,43.259325,-2.702474
Le jona,PPL,,43.414813,-2.929565
Górliz-Elexalde,PPL,,43.414813,-2.929565
Elexalde,PPL,,43.414813,-2.929565
Górliz,PPL,,43.414813,-2.929565
Goitiolza,PPL,,43.289518,-2.829227
San Justo Desvern,PPL,,41.382262,2.07598
San Justo,PPL,,41.382262,2.07598
San Juan Despí,PPL,,41.368166,2.057102
San Jaime dels Domenys,PPL,,41.3,1.559172
Punta de San Gervasio,PT,,41.207389,1.706996
Punta de las Rocas,PT,,41.207389,1.706996
Arroyo de San Francisco,STM,,41.278729,1.244914
San Felíu de Llobregat,PPL,,41.382976,2.045788
San Feliu,PPL,,41.382976,2.045788
San Esteban Sasroviras,PPL,,41.493398,1.872838
San Cugat Sasgarrigas,PPL,,41.364383,1.752713
Olesa de Bonesvall,PPL,,41.354354,1.849072
Olesa de Bonesvalls,PPL,,41.354354,1.849072
Nulles,PPL,,41.248929,1.294718
Río Noya,STM,,41.478927,1.934136
Estany de la Murtra,LGN,,41.273377,2.041595
Laguna de la Murtra,LGN,,41.273377,2.041595
Montjuich,PPL,,41.360171,2.16888
Castillo de Montjuich,PPL,,41.360171,2.16888
Montferri,PPL,,41.265454,1.365168
Monistrol de Noya,PPL,,41.446931,1.785474
Mongat,PPL,,41.468488,2.280459
Montgat,PPL,,41.468488,2.280459
Moncada de Reixach,PPL,,41.483404,2.18783
Moncada y Reisach,PPL,,41.483404,2.18783
Moncada,PPL,,41.483404,2.18783
Molíns de Rey,PPL,,41.412598,2.018809
Molins,PPL,,41.412598,2.018809
Molins del Rey,PPL,,41.412598,2.018809
Moja,PPL,,41.325769,1.69122
Mediona,PPL,,41.477979,1.612224
Masnou,PPL,,41.480477,2.316382
Masllorens,PPL,,41.269308,1.410171
Arrigorriaga,PPL,,43.210062,-2.885616
Arrigunaga,PPL,,43.210062,-2.885616
Arriarán,PPL,,43.05915,-2.238186
Arriaga,PPL,,43.300934,-2.961137
Arrázola,PPL,,43.10019,-2.581796
Arraibi,PPL,,43.205804,-2.775421
La Coromina,PPL,,41.911707,1.691719
Coromina,PPL,,41.911707,1.691719
Sierra de las Garrigas,MTS,,41.868024,1.661242
Freixinet,PPL,,41.922092,1.567738
Clariana,PPL,,41.933261,1.625837
Castellnou de Bassella,PPL,,41.991114,1.285366
Castellnou de Basella,PPL,,41.991114,1.285366
Uriondo,PPL,,43.221235,-2.869236
Urigoiti,PPL,,43.088376,-2.844751
Muzquiz,PPL,,43.333094,-3.113696
Musques,PPL,,43.333094,-3.113696
Julian,PPL,,43.333094,-3.113696
San Julián de Musques,PPL,,43.333094,-3.113696
Somorrostro,PPL,,43.32152,-3.116382
San Juan de Somorrostro,PPL,,43.32152,-3.116382
San Juan de Berbíquez,PPL,,43.188755,-3.08732
San Ignacio,PPL,,43.208294,-2.789979
Sangróniz,PPL,,43.294098,-2.937818
San Fausto,PPL,,43.192864,-2.664812
San Esteban de Galdames,PPL,,43.267048,-3.12171
San Esteban,PPL,,43.267048,-3.12171
Sanchósolo,PPL,,43.205742,-3.083253
San Bartolomé,PPL,,43.375269,-2.701998
Isla San Antonio,ISL,,43.309135,-2.201427
Isla de San Antón,ISL,,43.309135,-2.201427
Echevarria,PPL,,43.254092,-2.477515
San Andrés de Echebarria,PPL,,43.254092,-2.477515
Echebarría,PPL,,43.254092,-2.477515
San Andrés de Echevarría,PPL,,43.254092,-2.477515
La Ribera,PPL,,43.254092,-2.477515
San Andrés,PPL,,43.409103,-2.746004
San Andrés,PPL,,43.054567,-2.493229
San Agustín,PPL,,43.13162,-2.563416
Sierra Salvada,RDGE,,43.020176,-3.114541
Salmantón,PPL,,43.052764,-3.089181
Sagasta-Ausuna,PPL,,43.122852,-2.61505
Barrio Sagasta-Ausuna,PPL,,43.122852,-2.61505
Sagasta,PPL,,43.122852,-2.61505
Barranco de Mas del Roviru,STMI,,41.400974,1.746226
Torrente de Mas,STMI,,41.400974,1.746226
Masarbonés,PPL,,41.260208,1.438472
Caserío Masarbonés,PPL,,41.260208,1.438472
Martorell,PPL,,41.47402,1.93062
Montaña del Marqués,MT,,41.450677,1.596641
Riera Marmolla,STM,,41.267131,1.633119
Riera Marmella,STM,,41.267131,1.633119
Les Mallorquines,PPL,,41.463206,2.269737
Mallorquinas,PPL,,41.463206,2.269737
Caserío Los Pinares,PPL,,41.265115,1.944539
Urbanización Los Pinares,PPL,,41.265115,1.944539
Los Pinares,PPL,,41.265115,1.944539
Río Llobregat,STM,,41.321004,2.148662
Barranco Vallespinosa,STM,,41.418541,1.383975
Barranco de Coma de Vacas,STM,,41.418541,1.383975
Barranco del Clot de las Comas,STMI,,41.274591,1.28162
Cervelló,PPL,,41.39536,1.95257
Catllar,PPL,,41.175305,1.324377
Castellví de Rosanés,PPL,,41.449572,1.900357
Castellet,PPL,,41.262813,1.63369
Castelldefels,PPL,,41.277658,1.968755
Castelldefells,PPL,,41.277658,1.968755
Castelbispal,PPL,,41.474805,1.979945
Castellbispal,PPL,,41.474805,1.979945
Castellbisbal,PPL,,41.474805,1.979945
Caserío de Ca’n Rosell,PPL,,41.398001,1.805531
Ca’n Rossell,PPL,,41.398001,1.805531
Caserío C’an Rosell,PPL,,41.398001,1.805531
Canaletas,PPL,,41.477765,1.704069
Caserío de Canaletas,PPL,,41.477765,1.704069
Caserío de Ca’l Batista,PPL,,41.409874,1.775211
Caserío Cal Batista,PPL,,41.409874,1.775211
Ca’n Batista,PPL,,41.409874,1.775211
Arroyo de Casanovas,STM,,41.473948,1.612438
Arroyo de Casas Novas,STM,,41.473948,1.612438
Casafort,PPL,,41.255746,1.30207
Arroyo Cairot,STMI,,41.459975,1.765436
Arroyo de Casa Cairot,STMI,,41.459975,1.765436
Altamira,PPL,,43.368523,-2.702426
Alonsótegui,PPL,,43.245647,-2.988828
Allona,PPL,,43.370592,-2.590755
Allende,PPL,,43.165817,-3.101914
Rigoitia,PPL,,43.318665,-2.725231
Retuerto,PPL,,43.283476,-2.995322
Retes de Llanteno,PPL,,43.091945,-3.100106
Respaldiza,PPL,,43.076634,-3.043646
Quejana,PPL,,43.07993,-3.066561
Mendeica,PPL,,43.032589,-3.029001
Mendaro,PPL,,43.250476,-2.385807
Menagaray,PPL,,43.095375,-3.074323
Mecolalde,PPL,,43.142087,-2.414749
Mecolade,PPL,,43.142087,-2.414749
Casas de Mecolalde,PPL,,43.142087,-2.414749
Mechicas,PPL,,43.333047,-2.716586
Meacaur de Morga,PPL,,43.314669,-2.748644
Meacáur de Mosga,PPL,,43.310958,-2.761632
Meaca,PPL,,43.310958,-2.761632
Maulanda,PPL,,43.013036,-2.55877
Matamoros,PPL,,43.290564,-3.053521
Matamorosa,PPL,,43.290564,-3.053521
Marzana,PPL,,43.121805,-2.585521
Marquio,PPL,,43.196075,-2.91317
Marquina-Jemein,PPL,,43.268856,-2.496955
Maroño,PPL,,43.051489,-3.058931
Marmiz,PPL,,43.29981,-2.648192
Marín,PPL,,43.002379,-2.587139
Marcaida,PPL,,43.384903,-2.832762
Canyet,PPL,,41.466524,2.238079
Cañet,PPL,,41.466524,2.238079
Barrio de Canyet,PPL,,41.466524,2.238079
Canyellas,PPL,,41.28692,1.720751
Casa-Antunez,PPLX,,41.347716,2.156091
Can Tunis,PPLX,,41.347716,2.156091
Ca’n Prats,PPL,,41.484189,1.889043
Caserío Ca’n Prats,PPL,,41.484189,1.889043
Sierra de Can Pares,HLLS,,41.296075,1.950642
Caserío Ca’n Margarit,PPL,,41.473163,1.880121
