FULL_NAME_RO,DSG,,LAT,LONG
Damvatnet,LK,,69.85,19.15
Damvatn,LK,,69.85,19.15
Hamrefjord,CHNM,,70.15,19.583333
Hamar Fjord,CHNM,,70.15,19.583333
Hamarfjorden,CHNM,,70.15,19.583333
Hamrefjorden,CHNM,,70.15,19.583333
Hammerfjord,CHNM,,70.15,19.583333
Hornet,FRM,,68.85,15.05
Grue,CH,,60.45,12.05
Herrebrøden,FRM,,59.166667,11.366667
Gavtavarri,PK,,69.6,20.7
Gauta Varre,PK,,69.6,20.7
Kjeldnes,PT,,62.621944,6.937222
Linnes,FRM,,70.306111,23.476111
Haaöy,ISLX,,60.546667,5.24
Håøyni,ISLX,,60.546667,5.24
Storflui,RF,,60.753333,5.229167
Duvene,ISL,,60.670833,4.9
Dua,ISL,,60.670833,4.9
Geitrøysundet,SD,,59,9.766667
Sørsundet,SD,,63.1,7.716667
Skarvanstölen,FRM,,60.8,8.333333
Skarvanstøl,FRM,,60.8,8.333333
Lykkjestøl,FRM,,61.333333,8.833333
Kolbergsæter,FRM,,60.483333,11.716667
Mæland,PPL,,60,5.7
Olstad,PPL,,58.816667,8.533333
Helle,FRM,,58.233333,6.7
Langeland,PPL,,58.083333,7.516667
Øyangen,LK,,61.116667,9.183333
Fos,PPL,,60.666667,11.35
Foss,PPL,,60.666667,11.35
Sommarøy i Senja,PPL,,69.633056,18.008611
Sommarøy,PPL,,69.633056,18.008611
Sandnes,FRM,,62.884722,8.371667
Sandneset,FRM,,62.884722,8.371667
Sandnæs,FRM,,62.884722,8.371667
Hatleim,PPL,,61.2,5.266667
Hyllneset,PT,,62.733333,8.4
Gåseskjer,RK,,59.507222,5.118056
Gåsaskjeret,RK,,59.507222,5.118056
Hansbakk,PPL,,68.086944,15.475556
Hansbakkan,PPL,,68.086944,15.475556
Brandsnuten,PK,,59.516667,7.633333
Askevik,FRM,,61.85,5.766667
Bukta,PPL,,69.976944,23.3275
Bugten,PPL,,69.976944,23.3275
Gjuvkampen,PK,,61.85,8.133333
Haukaas,FRM,,60.783333,11.983333
Haukås,FRM,,60.783333,11.983333
Gladstad,PPL,,65.683333,11.966667
Grønafjell,PK,,61,7.433333
Buskøya,ISL,,66.116667,12.283333
Busköen,ISL,,66.116667,12.283333
Dydland,FRM,,58.3,6.35
Nordre Flatholman,ISL,,69.424444,17.154722
Sletteheia,MT,,61.513333,5.839167
Håstein,MT,,61.536111,5.381944
Nesøyfjorden,FJD,,66.566667,12.733333
Vardeneset,CAPE,,60.440833,5.111944
Vardaneset,CAPE,,60.440833,5.111944
Maltvika,COVE,,60.406389,5.228611
Malt Vik,COVE,,60.406389,5.228611
Myrbærholmen,ISL,,60.523333,4.988056
Villöy,ISL,,60.740556,4.89
Villøyni,ISL,,60.740556,4.89
Store Lamholmen,ISL,,60.249722,4.950833
Breidgrunnen,SHOL,,60.256389,4.906111
Søya,STM,,62.888333,8.536111
Söia,STM,,62.888333,8.536111
Selbjørn,ISL,,59.991389,5.162222
Storhø,PK,,61.766667,8.316667
Skaseim,FRM,,58.816667,5.6
Skasheim,FRM,,58.816667,5.6
Storepallen,FRM,,61.183333,7.383333
Skalaatind,MT,,70.120556,21.988333
Vassvika,COVE,,69.111944,17.276389
Langbakkan,FRM,,68.059722,15.4225
Laukholmen,RK,,67.965556,14.931667
Oksøya,ISL,,67.966111,15.301667
Langskjeret,ISL,,67.991667,15.429167
Vermevatnet,LK,,62.35,7.833333
Verme Vatn,LK,,62.35,7.833333
Vikran,PPL,,69.55,18.8
Syreflot,PPL,,60.283333,6.583333
Skjelbreid,PPL,,59.016667,9.2
Setre,PPL,,61.316667,4.966667
Såstein,ISL,,58.966667,9.7
Saastenen,ISL,,58.966667,9.7
Rosseland,PPL,,60.5675,5.053333
Rosland,PPL,,60.5675,5.053333
Rossland,PPL,,60.5675,5.053333
Selö,ISL,,58,7
Østre Selø,ISL,,58,7
Östre Selöy,ISL,,58,7
Melhus,FRM,,60.783333,7.1
Kvænflåget,FRM,,67.2,15.466667
Kvænflaaget,FRM,,67.2,15.466667
Nergårdshamn,PPL,,69,16.583333
Nergaardshamn,PPL,,69,16.583333
Norgardshamn,PPL,,69,16.583333
Laget,PPL,,58.666667,9.066667
Nes,PPL,,59.366667,9.233333
Nordnesfjellene,RDGE,,69.55,20.433333
Nordnesfjellan,RDGE,,69.55,20.433333
Husdalen,FRM,,60.65,5.516667
Indreneset,PT,,69.766667,22.016667
Eneset,PT,,70.145,20.041944
Gamlestøskjeret,RKS,,69.251667,17.995278
Kverna,FRM,,60.633333,9.883333
Kvisyndin,FRM,,61.1,8.716667
Indreby,PPL,,70.1,19.533333
Inderby,PPL,,70.1,19.533333
Innerby,PPL,,70.1,19.533333
Ansnes,FRM,,62.828611,8.660833
Leirvågneset,PT,,70,21.05
Uløybugta,COVE,,69.85,20.683333
Uløybukta,COVE,,69.85,20.683333
Sveskjær,RKS,,69.618056,17.960833
Sveskjeret,RKS,,69.618056,17.960833
Brakøyni,ISL,,60.732778,5.090833
Braköy,ISL,,60.732778,5.090833
Seivika,FRM,,70.125833,22.521667
Skjervika,COVE,,70.156667,19.223333
Sjølund,FRM,,69.034167,16.535278
Svinvatnet,LK,,69.163889,17.6825
Teisteberget,HLL,,68.912778,17.706667
Halsvær,ISLS,,69.050833,17.020278
Hogstholmen,ISL,,58.911111,5.6325
Langøya,ISL,,58.911111,5.6325
Store Langholmen,ISL,,63.178889,7.832778
Langholmen,ISL,,63.178889,7.832778
Songe,FRM,,58.476111,8.8
Marholmen,ISL,,58.971944,5.966944
Eidem,FRM,,62.85,7.166667
Berglund,PPL,,69.133333,18.233333
Eidsfjorden,FJD,,61.2,7.133333
Bjanes,FRM,,59.9,11.166667
Belaröy,ISL,,60.730833,4.872222
Belarøyni,ISL,,60.730833,4.872222
Ternholmen,ISL,,60.111944,5.262778
Risøysund,PPL,,59.033333,9.766667
Sjåstad,CH,,59.85,10.2
Sjaastad,CH,,59.85,10.2
Søfferud,FRM,,60.55,10.283333
Sifferud,FRM,,60.55,10.283333
Trollerud,FRM,,65.383333,14.05
Laukvik,PPL,,68.39,14.441389
Laukvik i Lofoten,PPL,,68.39,14.441389
Lundestua,FRM,,61.45,10.233333
Lundestuen,FRM,,61.45,10.233333
Kluge,FRM,,58.766667,5.933333
Kruna,FRM,,61.633333,7.233333
Kronen,FRM,,61.633333,7.233333
Maudalsvatn,LK,,58.733333,6.283333
Maudalfallene,LK,,58.733333,6.283333
Maudale Lake,LK,,58.733333,6.283333
Grunnneset,PT,,69.949444,21.008889
Djupvågskardet,STM,,69.1725,18.110833
Grindleia,COVE,,68.99,16.265833
Gullbrandsøya,ISL,,68.184722,14.744444
Gulbrandsøya,ISL,,68.184722,14.744444
Gulbrandsöen,ISL,,68.184722,14.744444
Kvalbukta,COVE,,69.845833,20.935833
Vest Fuglbåen,SHOL,,70.319722,19.333056
Brandvoll,FRM,,69.164167,17.795556
Hamna,FRM,,62.047222,5.315833
Lille Straumfjorden,PPL,,67.929167,15.548056
Korsneset,PT,,68.556667,16.514722
Nordbåen,SHOL,,70.097222,21.140278
Nordboen,SHOL,,70.097222,21.140278
Hørspen,RKS,,63.109167,7.176944
Vestgard,PPL,,69.216667,18.633333
Sandbakken,FRM,,59.833333,10.9
Sandbak,FRM,,59.833333,10.9
Dyrkoll,FRM,,60.95,7.666667
Ausen,FRM,,60,11.133333
Hvaløflua,RF,,59.583333,5.066667
Brokholmskallen,RF,,67.283333,13.683333
Breidvika,COVE,,67.433333,14.941667
Skurven,PT,,69.8,18.733333
Raunøytangen,PT,,60.783056,5.224167
Storevarden,HLL,,60.501944,4.921667
Storvarden,HLL,,60.501944,4.921667
Navøy,ISL,,60.136944,5.126944
Navøyi,ISL,,60.136944,5.126944
Mørjefjorden,FJD,,59.016667,9.833333
Bårdneset,PT,,70.187778,18.948889
Bårneset,PT,,70.187778,18.948889
Ormøy,ISL,,59.241944,10.490833
Svingesæter,FRM,,61.916667,6.616667
Svingeset,FRM,,61.916667,6.616667
Lan’kajav’ri,LK,,69.716667,21.566667
Instøy,ISL,,68.9,15.316667
Reinåsen,FRM,,68.566667,16.733333
Reinaasen,FRM,,68.566667,16.733333
Byrtnes,FRM,,61.783333,8.933333
Lonin,FRM,,59.883333,9.066667
Longumvand,LK,,58.488611,8.756389
Longomvatnet,LK,,58.488611,8.756389
Longumvann,LK,,58.488611,8.756389
Longumvatnet,LK,,58.488611,8.756389
Ødegård,FRM,,59.741389,10.6225
Tofte,PPL,,62,9.25
Sandviken,FRM,,69.016667,17.933333
Sandvik,FRM,,69.016667,17.933333
Veslbreen,GLCR,,61.6,8.133333
Steinsland,PPL,,60.916667,5.983333
Taarnvik,PPL,,67.566667,15.133333
Tårnvik,PPL,,67.566667,15.133333
Langfjord,FJD,,70.150278,22.966944
Langfjorden,FJD,,70.150278,22.966944
Lagguvuodna,FJD,,70.150278,22.966944
Soland,PPL,,59.416667,6.083333
Øvergard,PPL,,69.216667,19.733333
Övergaard,PPL,,69.216667,19.733333
Melvær,ISL,,61.3,4.666667
Holmslia,FRM,,61.433333,11.35
Holmslien,FRM,,61.433333,11.35
Gaustud,FRM,,69.033333,18.9
Gaustad,FRM,,69.033333,18.9
Komagfjord,CH,,70.280833,23.377222
Midtre Sandvika,COVE,,70.166944,18.8
Mellem Sandvika,COVE,,70.166944,18.8
Helgøyna,ISL,,61.616667,5.233333
Helgö,ISL,,61.616667,5.233333
Rein,FRM,,60.166667,5.616667
Kjosen,FRM,,69.583333,20.133333
Vestre Sotnesgrunnen,SHOL,,70.328333,20.078889
Steingrunnen,SHOL,,68.687778,16.563333
Nordgrunnen,SHOL,,69.005833,17.486667
Marøyfluene,RF,,62.253611,5.371389
Torsnesgrunnen,RF,,69.659722,17.921944
Grefsum,FRM,,60.783333,10.95
Grefsheim,FRM,,60.783333,10.95
Egvold,FRM,,62.583333,11.083333
Eggvollen,FRM,,62.583333,11.083333
Ekkilsøy,ISL,,63.066667,7.583333
Ekilsö,ISL,,63.066667,7.583333
Haakavik,PPL,,68.873056,17.602778
Håkavika,PPL,,68.873056,17.602778
Håkavik,PPL,,68.873056,17.602778
Bjørnsand,PPL,,68.233333,13.633333
Erstad,PPL,,60.578611,5.248333
Gåsvika,FRM,,59.8,11.716667
Gaasviken,FRM,,59.8,11.716667
Gåsvik,FRM,,59.8,11.716667
Akksjøen,LK,,61.216667,10.783333
Aksjöen,LK,,61.216667,10.783333
Æsvik,PPL,,66.7,13.366667
Eholmen,RK,,67.991389,15.464722
Syslokvågen,INLT,,60.735278,5.128611
Månestinden,MT,,69.366667,16.9
Hognestad,PPL,,58.7,5.666667
Hegnestad,PPL,,58.7,5.666667
Kleppe,PPL,,60.189167,5.147778
Sægrov,FRM,,61.533333,6.5
Indre Teisten,MT,,69.397778,16.959167
Låtreflu,RF,,62.087222,5.558333
Låfreflu,RF,,62.087222,5.558333
Låtreflua,RF,,62.087222,5.558333
Rambøvika,COVE,,68.498889,16.494444
Skarekillen,SD,,58.482778,8.917222
Skarekilen,SD,,58.482778,8.917222
Langneset,PT,,68.048889,15.768889
Skjåholmen,ISL,,60.643056,4.79
Søreflui,RF,,60.589444,4.948889
Blakkestadbukt,BAY,,59.823889,10.4875
Blakkstadbukta,BAY,,59.823889,10.4875
Blakkstadbogen,BAY,,59.823889,10.4875
Sörviken,PPL,,66.1,12.483333
Sørvika,PPL,,66.1,12.483333
Nesjan,PT,,67.45,14.383333
Skogen,FRM,,59,9.633333
Storholmen,ISL,,69.889167,18.690278
Storholme,ISL,,69.889167,18.690278
Nilse Vik,COVE,,60.727778,5.01
Nilseviki,COVE,,60.727778,5.01
Kvitingsflui,RF,,60.496389,4.876111
Rotvic,PPL,,70.15,19.033333
Rotvika,PPL,,70.15,19.033333
Rotvik,PPL,,70.15,19.033333
Sætri,FRM,,62.066667,10.033333
Setra,FRM,,62.066667,10.033333
Setri,FRM,,62.066667,10.033333
Jørmeland,FRM,,59.216667,6.283333
Øya,FRM,,61.633333,11.883333
Öien,FRM,,61.633333,11.883333
Lesjaverk,RSTN,,62.2,8.55
Lesje Verk,RSTN,,62.2,8.55
Livollen,FRM,,61.3,12.066667
Livolden,FRM,,61.3,12.066667
Kaldvaagtuva,MT,,68.058889,15.724722
Kaldvågtuva,MT,,68.058889,15.724722
Elvenes,PT,,69.784444,21.004722
Gamlejmshaug,FRM,,62.583333,6.266667
Gamlenshaug,FRM,,62.583333,6.266667
Gamlemshaugen,FRM,,62.583333,6.266667
Bakken,PPL,,60.666667,12.433333
Dokki,FRM,,60.916667,8.433333
Djupedalsvatnet,LK,,58.366667,8.166667
Djubedals Vand,LK,,58.366667,8.166667
Kvithaug,FRM,,61,8.75
Ullsvatnet,LK,,59.416667,6.266667
Ullsvatn,LK,,59.416667,6.266667
Lyngvær,ISLS,,66.533333,12.666667
Sörnesö-Lyngvær,ISLS,,66.533333,12.666667
Sørnesøy-Lyngvær,ISLS,,66.533333,12.666667
Veiskivatnet,LK,,67.35,16.1
Vieikekjav’re,LK,,67.35,16.1
Veikekjavrre,LK,,67.35,16.1
Langsjøen,LK,,62.166667,11.583333
Indreli,FRM,,60.85,7.133333
Ioften,FRM,,70.15,22.983333
Isnestoften,FRM,,70.15,22.983333
Lavangsfjorden,BAY,,68.546111,16.663889
Lavangs Fjord,BAY,,68.546111,16.663889
Lauvstad,PPL,,62.166667,5.933333
Sandvatnet,LK,,60.433333,9.85
Granstølen,FRM,,60.9,9.35
Aurlandsdalen,VAL,,60.866667,7.383333
Lille Bukketinden,MT,,70.162222,18.852778
Forsåelva,STM,,69.033611,17.467222
Tangen,FRM,,59.1525,10.339444
Bruraviga,COVE,,58.956389,6.007222
Bruravika,COVE,,58.956389,6.007222
Jåberg,PPL,,59.1,10.166667
Jaaberg,PPL,,59.1,10.166667
Sandgrovhø,PK,,61.783333,8.233333
Østenbøl,FRM,,59.766667,11.133333
Lisleherad,RSTN,,59.633333,9.3
Gråholmen,ISL,,58.384444,8.725833
Gråholme,ISL,,58.384444,8.725833
Farsholmen,ISL,,66.883333,13.483333
Årsbåen,RF,,69.6975,17.854444
Vindhammarneset,PT,,69.743611,18.064722
Surtebogen,FRM,,59.066667,9.616667
Storberget,HLL,,61.05,12.5
Veö,ISL,,62.671389,7.428056
Veøy,ISL,,62.671389,7.428056
Veøya,ISL,,62.671389,7.428056
Svamsnosi,PK,,60.983333,6.966667
Sund,PPL,,66.2,13.65
Stavsnuten,PK,,59.633333,8.133333
Stavsnut,PK,,59.633333,8.133333
Slemdalen,VAL,,61.366667,11.65
Tenningen,FRM,,61.216667,6.583333
Söre Sulevatn,LK,,61.083333,8.233333
Sulevatn,LK,,61.083333,8.233333
Totland,PPL,,61.933333,5.383333
Movollen,FRM,,61.566667,11.283333
Movolden,FRM,,61.566667,11.283333
Torpo,PPL,,60.666667,8.716667
Frostad,FRM,,62.583333,6.916667
Hestfjellet,PK,,62.633333,10.533333
Narvtind,PK,,68.016667,13.133333
Bekkenga,FRM,,59.983333,12.333333
Bækengen,FRM,,59.983333,12.333333
Naustflot,PPL,,60.45,6.65
Arnenesbåen,RF,,70.157222,22.255556
Geokkas,FRM,,69.940556,21.058056
Storneset,PT,,69.157778,17.569444
Lundøya,ISL,,68,15.233333
Lundøy,ISL,,68,15.233333
Lundöen,ISL,,68,15.233333
Moldvær,ISLS,,61.383333,4.783333
Nordkjoseid,FRM,,69.816667,21
Nordkjos,FRM,,69.816667,21
Tysdal,FRM,,59.2,6.416667
Øvre Tysdal,FRM,,59.2,6.416667
Thusdal,FRM,,59.2,6.416667
Rosseland,PPL,,58.566667,7.833333
Sæterstølen,PPL,,60.5,5.166667
Olderfjordbotn,PPL,,70.183333,21.5
Olderfjord,PPL,,70.183333,21.5
Langen,LK,,59.266667,11.35
Store Baken,RK,,69.058889,16.3375
Astrineset,PT,,69.573056,17.816944
Flatskjeret,RK,,62.6,6.1
Hitterösundet,CHNM,,58.25,6.566667
Hidrasundet,CHNM,,58.25,6.566667
Arstein,PPL,,61.35,5.2
Haglebu,FRM,,60.333333,9.183333
Hagelbusaeter,FRM,,60.333333,9.183333
Hanasand,PPL,,59.116667,5.766667
Granenget,FRM,,62.316667,10.75
Alterfjord,CHNM,,65.933333,12.283333
Stokkholmen,ISL,,66.483333,12.35
Stokholmen,ISL,,66.483333,12.35
Rissundet,CHNM,,60.753611,5.061111
Grunnefluene,BNK,,60.628333,4.7225
Sand,PPL,,69.998611,23.097222
Likkista,PT,,59.05,9.65
Selskjeret,RK,,59,9.816667
Syvdsbotn,PPL,,62.083333,5.733333
Holmen,PT,,69.217778,18.079722
Svartoksen,RK,,69.039167,17.246111
Åeid,FRM,,62.04,5.516111
Verholmen,ISL,,68.255278,14.988889
Vomma,ISLS,,67.3,13.483333
Marøya,ISL,,59.283333,5.2
Djupvikosen,COVE,,68.096111,15.623889
Sandsundvær,ISLS,,66.133333,11.95
Østhusvik,PPL,,59.1,5.783333
Auenfjorden,FJD,,68.8,14.9
Auenfjord,FJD,,68.8,14.9
Aan Fjord,FJD,,68.8,14.9
Klausmarken,FRM,,65.6,12.533333
Klausmarka,FRM,,65.6,12.533333
Rommenstad,FRM,,61.966667,11.116667
Ambjör,FRM,,60.9,10.266667
Anbjør,FRM,,60.9,10.266667
Dromnes,PPL,,63.383333,8.666667
Dromnæs,PPL,,63.383333,8.666667
Ytre Siljeelv,FRM,,69.283333,19.45
Ytre Seljelv,FRM,,69.283333,19.45
Torsholt,FRM,,59.266667,9.733333
Sæterbotnfjell,MT,,60.866667,5
Seterbotnfjell,MT,,60.866667,5
Vipeto,FRM,,59.633333,9.366667
Tilremfjorden,SD,,65.516667,12.216667
Storkletten,MT,,61.733333,10.566667
Jegtevika,FRM,,68.883333,17.416667
Jektevika,FRM,,68.883333,17.416667
Samfjellet,HLL,,61.466667,10.616667
Samfjeldet,HLL,,61.466667,10.616667
Nybergsund,PPL,,61.25,12.316667
Nupen,ISL,,67.133333,13.716667
Muv’ravarri,HLL,,70.066667,24.516667
Muvravarre,HLL,,70.066667,24.516667
Breiset,FRM,,60.933333,9.116667
Breidset,FRM,,60.933333,9.116667
Breidlandsvatnet,LK,,59.25,6.3
Breidlandsvatn,LK,,59.25,6.3
Lone,FRM,,58.316667,6.816667
Kallingsvatn,LK,,58.783333,8.366667
Kallingvatnet,LK,,58.783333,8.366667
Klubbeskolten,SHOL,,68.978889,16.469722
Misundet,CHNM,,62.7,6.683333
Misund,CHNM,,62.7,6.683333
Midsund,CHNM,,62.7,6.683333
Mørkesethornet,MT,,61.883333,5.8
Leiskjeran,RK,,68.309722,15.681944
Reijordvatnet,LK,,58.916667,7.666667
Rijord Vann,LK,,58.916667,7.666667
Stakken,FRM,,70.016389,19.581667
Stakkenga,FRM,,70.259444,19.660556
Steinen,RF,,62.028611,4.898889
Korsnesskallen,SHOL,,68.248056,15.580556
Grønvika,FRM,,67.971389,15.258611
Grindheim,PPL,,59.695833,5.355278
Bjørnerud,PPL,,60.566667,10.283333
Asak,PPL,,59.15,11.45
Hålandsdal,CH,,60.230278,5.871389
Mefjordingen,RK,,68.933333,16.083333
Kvamsøy,ISL,,60.366667,6.283333
Morud,RSTN,,60.066667,9.866667
Rottö,ISL,,63.25,8.5
Rotö,ISL,,63.25,8.5
Rottøya,ISL,,63.25,8.5
Rottøy,ISL,,63.25,8.5
Gas’kavarre,MT,,67.016667,16.266667
Mellemfjell,MT,,67.016667,16.266667
Bergstølen,FRM,,61.533333,6.166667
Kvernsetvatnet,LK,,62.756111,8.1875
Nybøen,FRM,,62.599444,6.641944
Nybø,FRM,,62.599444,6.641944
Borge,PPL,,59.266667,10.266667
Havnnäs,PPL,,70.116667,20.783333
Havnnæs,PPL,,70.116667,20.783333
Hamnnes,PPL,,70.116667,20.783333
Hamnes,PPL,,70.116667,20.783333
Havnnoes,PPL,,70.116667,20.783333
Havnnes,PPL,,70.116667,20.783333
Foldvik,PPL,,59,9.966667
Buene,PPL,,61.083333,7.05
Tjørnstølfjell,HLL,,58.75,7.9
Sikkajok,FRM,,69.816667,20.766667
Slagen,CH,,59.3,10.433333
Grønstabben,RK,,67.016667,13.2
Brakstadfjellet,HLL,,60.548333,5.128889
Hoplandsosen,CHNM,,60.742222,4.925556
Onsjöen,LK,,61.133333,12.15
Tørbergsjøen,LK,,61.133333,12.15
Sajotsedd,PPL,,59.366667,8.533333
Spjotsodd,PPL,,59.366667,8.533333
Spjotsod,PPL,,59.366667,8.533333
Storavatn,LK,,59.4,5.566667
Tømmeråsen,HLL,,60.016667,10.283333
Tömmerås,HLL,,60.016667,10.283333
Sindre,FRM,,61.933333,6.55
Sulu,FRM,,59.566667,11.133333
Siljuberget,PPL,,60.9,11.966667
Selvik,FRM,,58.883333,6.05
Selvig,FRM,,58.883333,6.05
Styggskardshøgda,MT,,61.783333,10.083333
Styggskarshögda,MT,,61.783333,10.083333
Skredfjell,MT,,59.6,5.65
Hemnessjöen,LK,,59.683333,11.45
Øgderen,LK,,59.683333,11.45
Kvassheim,PPL,,58.533333,5.683333
Kvasseim,PPL,,58.533333,5.683333
Kvasheim,PPL,,58.533333,5.683333
Pundgrunnen,RF,,68.193333,15.775278
Hesjevikskjeret,RK,,68.963056,16.556944
Aursnes,PT,,62.4,6.55
Aarals Fjord,LK,,58.9,7.716667
Årdalsvatn,LK,,58.9,7.716667
Åraksfjorden,LK,,58.9,7.716667
Åraksfjord,LK,,58.9,7.716667
Slumpen,MT,,70.083333,18.75
Sørfjorden,FJD,,67.066667,14
Sörfjord,FJD,,67.066667,14
Sundsby,PPL,,63.233333,8.483333
Sundsbø,PPL,,63.233333,8.483333
Skurvsjøen,LK,,60.55,11.666667
Sandnesfjorden,FJD,,58.7,9.216667
Sandnas Fjord,FJD,,58.7,9.216667
Sandnesfjord,FJD,,58.7,9.216667
Oterstranden,PPL,,66.95,13.9
Oterstranda,PPL,,66.95,13.9
Mellesdalsæter,FRM,,60.716667,5.716667
Mellesdal,FRM,,60.716667,5.716667
Flesa,ISL,,68.231389,15.078611
Dragsbukta,COVE,,68.074167,15.556667
Langfjell,MT,,66.366667,14.533333
Langfjellet,MT,,66.366667,14.533333
Vangshamn,PPL,,69.466667,18.016667
Övre Hjertaas,FRM,,66.483333,15
Øvre Hjartåsen,FRM,,66.483333,15
Övre Hjartaasen,FRM,,66.483333,15
Hjartåsen,FRM,,66.483333,15
Henangervatnet,LK,,60.2,5.8
Grønfeta,FRM,,62.767222,8.067222
Gamle Langesund,SD,,59,9.766667
Haslebåen,RK,,59,9.75
Øvrefallet,RK,,70.066667,21.233333
Søndre Vannvåg,COVE,,70.066667,19.983333
Vannvågen,COVE,,70.066667,19.983333
Trædsholmen,RK,,60.653889,4.993056
Træsholmen,RK,,60.653889,4.993056
Salen,RK,,60.298056,4.945278
Stongarholmane,ISLS,,60.161389,5.064722
Ringodden,PT,,58.966667,9.816667
Spikkesetnut,PK,,59.966667,9.033333
Vassenden,FRM,,59.683333,6.016667
Ytre Ramse,PPL,,58.766667,8.25
Semsvand,LK,,59.866667,10.416667
Semsvatn,LK,,59.866667,10.416667
Ytre Dåsvatn,FRM,,58.633333,7.633333
Ytre Daasvatn,FRM,,58.633333,7.633333
Olmhus,FRM,,60.766667,9.65
Hellarmoen,PPL,,67.166667,15.9
Hellarmo,PPL,,67.166667,15.9
Nordre Elvåga,LK,,59.883333,10.916667
Nordre Elvaagen,LK,,59.883333,10.916667
Blakksjø,LK,,61.75,12.05
Blaksjöen,LK,,61.75,12.05
Østre Ramtongrunnen,RF,,59.743333,10.534444
Ertsvik,FRM,,59.525556,10.485
Svensbufjell,PK,,59.55,9.5
Skoelvdalen,VAL,,68.983333,18.416667
Tjørrhom,FRM,,58.883333,6.833333
Thjorhom,FRM,,58.883333,6.833333
Tjørhom,FRM,,58.883333,6.833333
Straumsnes,PPL,,69.366667,18.333333
Vinja,PPL,,69.016667,17.383333
Store Vinje,PPL,,69.016667,17.383333
Skråtorp,FRM,,59.35,10.866667
Skraatorp,FRM,,59.35,10.866667
Vefall,FRM,,59.45,8.833333
Skineggi,RDGE,,61.333333,8.35
Norang,FRM,,62.2,6.666667
Sandø,ISL,,70.033333,18.55
Sandøya,ISL,,70.033333,18.55
Sandøy,ISL,,70.033333,18.55
Karstø,PPL,,59.283333,5.516667
Kaarstö,PPL,,59.283333,5.516667
Lysebotn,COVE,,59.05,6.65
Tennskjeret,RK,,67.416667,14.886667
Bjørsnøs,FRM,,62.916667,7.216667
Grønkollen,HLL,,59.9,11.7
Holt,CH,,58.606944,8.873333
Finnsæter,PPL,,68.866667,15.933333
Finnseter,PPL,,68.866667,15.933333
Haustveit,FRM,,60.366667,6.633333
Kruksodden,PT,,58.983333,9.716667
Rognliknatten,HLL,,59.066667,9.8
Roberget,FRM,,59,9.8
Gjerset,FRM,,59.033333,9.65
Garstadrønningen,FRM,,59.05,9.616667
Fjerdingsteinen,PT,,59.066667,9.783333
Esa,FRM,,59,9.65
Ese,FRM,,59,9.65
Eikelund,FRM,,59.016667,9.783333
Gulleråsen,HLL,,59.05,9.616667
Gravtjernåsen,HLL,,59.066667,9.766667
Svana,SD,,58.983333,9.683333
Vingreid,FRM,,59.033333,9.633333
Versvikbukta,COVE,,59.1,9.65
Vatnafe,FRM,,59,9.8
Midtbåen,RK,,59,9.833333
Brønnstad,PPL,,59.066667,9.716667
Svegrunnen,SHOL,,70.607222,23.351667
Vardåsen,HLL,,59.066667,9.716667
Bokkøya,ISL,,59.05,9.783333
Skjerkebukta,BAY,,59.05,9.633333
Skavråkåsen,HLL,,59.066667,9.666667
Kokkeplassen,FRM,,59.05,9.65
Kjerringleia,CHN,,59.016667,9.766667
Kilen,COVE,,59.083333,9.8
Stranda,FRM,,59.083333,9.65
Levalbukta,COVE,,59.033333,9.766667
Bjørnehistranda,BCH,,59.066667,9.783333
Bergsvika,COVE,,59.016667,9.85
Barfot,FRM,,59,9.75
Åsen,FRM,,59.1,9.683333
Ivarshavn,FRM,,58.966667,9.666667
Huseholmen,ISL,,59,9.783333
Holmen,FRM,,59.066667,9.633333
Kastebukta,BAY,,59.066667,9.633333
Sauøysund,SD,,58.983333,9.666667
Dypvika,COVE,,59.083333,9.783333
Dalen,FRM,,59.033333,9.65
Bukkholmen,ISL,,59.066667,9.633333
Stokø,ISL,,59,9.816667
Stokkøy,ISL,,59,9.816667
Stokköen,ISL,,59,9.816667
Stokkøya,ISL,,59,9.816667
Søtholtbekken,STM,,59.05,9.633333
Solvang,FRM,,59.066667,9.75
Solbakken,PPL,,59.066667,9.75
Slobukta,BAY,,59.066667,9.633333
Sandbukta,BAY,,59,9.8
Nordre Halveisholmen,ISL,,59.016667,9.783333
Langholt,FRM,,58.983333,9.85
Kuskjer,FRM,,58.983333,9.65
